	claim	evidence	label
45	Bir Twitter hesabı tarafından 31 Ekim 2021 tarihinde yapılan paylaşımda Japonya’nın COVID-19 aşı uygulamasını durdurduğu ve İvermectin ilacını kullanmaya başladığı iddia edildi. Gönderi 20’den fazla retweet 50’den fazla beğeni almış.	Bir Twitter hesabı tarafından yapılan paylaşımda Japonya’da COVID-19 aşı uygulamalarının durdurulduğu ve İvermectin etken maddesi içeren ilaçlar kullanılmaya başladığı iddia edilmişti. Japonya’da 9 Kasım 2021 itibarıyla COVID-19 aşı uygulamaları devam ediyor. Nüfusun yüzde 74’ü tam olarak aşılanmış durumda. Japonya İlaç ve Tıbbi Cihaz Kurumu’nun COVID-19’u tedavi ya da önleme amacıyla kullanılan ilaç listesinde İvermectin ilacı yer almıyor.	yanlış
16	Türkiye’nin yerli koronavirüs aşısı faz 3 aşamasında Acil Kullanım Onayı alabilir iddiası	Türkiye ilk yerli aşısı Faz-3 çalışmalarını yürüttüğü süreçte acil kullanım hakkı alabilir, iddiası doğru.	doğru
462	Bir Twitter hesabı tarafından 11 Ocak 2023 tarihinde yapılan paylaşımda, Papa 16. Benedict ve Vatikan tarafından Başkan Biden’ın Benedict’in cenazesine katılmamasını talep ettiği iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda ABD Başkanı Biden’ın Papa 16. Benedict’in cenaze törenine katılmamasının sebebinin Papa ve Vatikan’ın özel talebi üzerine olduğu iddia edilmişti. Ancak Biden’ın törene dahil edilmemesiyle ilgili resmi bir talep olduğuna yönelik güvenilir bir kanıt bulunmuyor. Vatikan Basın Ofisi'nden yapılan açıklamada da, cenazeye İtalya ve 16. Benedict'in anavatanı olan Almanya'dan yalnızca iki resmi heyet davet edildiği belirtilmiş.	yanlış
357	Aydan dönen Apollo 11 astronotlarının Anıtkabir’i ziyaret ettikleri iddiası	Sosyal medyada yayılan fotoğraflar 30 Ekim 1969 tarihli Hayat Dergisi’nin 45. sayısında yer alıyor.Astronotlar görev dönüşü birçok ülkenin başkent ve şehirlerini ziyaret ettikleri bir dünya turuna başladı. Ankara ziyareti de bu tur kapsamındaydı.	doğru
3	Meclis tutanaklarında sadece Kürtçe ifadeler için ‘bilinmeyen dil’ ibaresinin yer aldığı iddiası	CHP lideri ve Altılı Masa’nın Cumhurbaşkanı adayı Kemal Kılıçdaroğlu, 20 Mart günü HDP liderleri ile görüştü. Görüşmenin ardından basın toplantısında şu açıklamalarda bulundu:“TBMM’de kürsüde konuşulur. İngilizce yazar parantez içinde bu söz İngilizce’dir, cümle İngilzce’dir. Fransızca söz Fransızca’dır vesaire. Konuşma metninin içinde Kürtçe bir dil geçtiği zaman ‘bilinmeyen bir dil’ deniyor.”Aralık 2008’den itibaren Meclis’te Türkçe haricinde konuşulan tüm diller için ‘bilinmeyen dil’ ifadesi yerine ‘Türkçe olmayan kelime’ ifadesi kullanılıyor.Meclis tutanaklarında Türkçe haricinde konuşulan yerler için “Bu bölümde hatip tarafından Türkçe olmayan kelimeler ifade edildi.” ibaresi yer alıyor.Bu durum yalnızca Kürtçe için değil Türkçe haricindeki diğer dillerin hepsi için de geçerli.	yanlış
218	Bazı il hıfzıssıhha kurullarının içki yasağı kararında belediyelerin imzalarının olmadığı iddiası	"Kısıtlamalarla birlikte içki yasağı 4 Mayıs tarihinde genelgeyle kesinleşmeden önce bazı illerde yasak kararı il hıfzıssıhha kurullarında alındı. Ancak bazı belediyeler kararı onaylamadıkları halde, kararlarda “oybirliği” yazıyordu.Kırklareli Belediyesi kararı onaylamadıklarını açıklamasına rağmen valilik kararın ""oybirliği"" ile alındığı açıkladı.İzmir Büyükşehir Belediyesi, Aydın Büyükşehir Belediyesi, Bolu Belediye Başkanı, valilikler tarafından yayınlanan kararda imzalarının olmadığını duyurdu.Çanakkale Belediye Başkanı imzasını geri çektiğini açıkladı."	doğru
405	‘Fetvalar’ kitabında “Baldızıyla zina eden kişinin hanımı boş olur mu” sorusu yanıtlandı	Diyanet’e bağlı Din İşleri Yüksek Kurulu Başkanlığı’nın hazırladığı “Fetvalar” adlı kitabın 2015 basımının 871. Fetvasında baldızla zinaya girmenin nikahı sona erdirmeyeceği ifadesi yer almaktadır.	doğru
60	17. yüzyılda mumyalanmış piskoposun mezarındaki fetüsün sırrı çözüldü iddiası	Fetüsün çözülen sırrının, aynı tabutta yer aldığı piskoposun torunu olduğu bilgisi doğrudur.	doğru
110	PTT'nin bekçi alımı için ücreti 250 TL olan bir sınav yaptığı ve bu sınava 350 bin kişinin başvurduğu iddiası	Bekçi alımları sadece Emniyet Genel Müdürlüğü tarafından gerçekleştiriliyor.2019/2. Dönem Çarşı Ve Mahalle Bekçiliği başvuruları 18 Mart – 1 Nisan 2019 tarihleri arasında gerçekleşti ve sınav ücreti 130 TL idi.PTT ise Çarşı Ve Mahalle Bekçiliği alımı gerçekleştirmedi. PTT’de çeşitli pozisyonlarda çalışacak kişiler için açılan 2018/1 personel alımı için sınav ücreti 60 TL idi ve bu sınava 115 binden fazla kişi başvurmuştu.	yanlış
318	Suudi Arabistan’da bazı ürünlerin üstüne 'Dokunmayın Türk ürünü' yazıldığı iddiası	Fotoğraf Suudi Arabistan’da bir markette çekilmiş.Hyper Panda isimli market Türkiye’ye karşı başlatılan boykot kampanyasına destek verdiğini açıklamış.Suudi Arabistan’ın Türk ürünlerine karşı resmi bir ambargo kararı almadı.Resmi bir karar olmasa da Türk ürünlerini boykot ettiğini açıklayan birçok kişi var.	doğru
428	ABD’nin Boğaziçi Üniversitesi’ne el koyabileceği iddiası	İddianın sebebi kampüs arazisinin Robert Kolej tarafından Türk hükümetine bağışını kayıt altına alan mutabakat metnindeki (memorandum of understanding) ifadeler.İki tarafın niyetini kayıt altına alan mutabakat metinleri taraflara hukuki bir yükümlülük getirmiyor.	yanlış
29	Dünyadaki tavuk sayısının insan nüfusundan fazla olduğu iddiası	Kasım 2022 itibariyle dünyadaki insan nüfusu yaklaşık olarak sekiz milyar.Birleşmiş Milletler Gıda ve Tarım Örgütü’nün yayınladığı verilere göre ise 2020 itibariyle dünya üzerinde yaklaşık olarak 33 milyar tavuk bulunuyor.	doğru
437	Renkli ışıklar saçan meme implantının gerçek olduğu iddiası	Led ışıklı silikon meme implantı, bir 1 Nisan şakası. Gerçekte böyle bir ürün yok.YouTube’a yüklenen videonun açıklamasında da ürünün şaka olduğu yazıyor.	yanlış
471	Bir Twitter hesabı tarafından, son açıklamalara göre 100.000’den fazla binanın yıkıldığı depremlerin ardından Ökkeş Elmasoğlu’nun Belediye Başkanı olduğu Hatay’ın Erzin İlçesi’nde hiçbir binanın yıkılmadığı iddia edildi.	Bir Twitter hesabı tarafından 6 Şubat 2023'te gerçekleşen depremlerin ardından Hatay'ın Erzin ilçesinde hiçbir binanın yıkılmadığı iddia edildi. Erzin Belediye Başkanı, depremin ardından yaptığı açıklamalarda ilçede deprem nedeniyle yıkılan bir binanın olmadığını belirtmiş. Şimdiye dek bir yıkım haberi gelmeyen Erzin'e dair ÇŞİB'nin Hasar Tespit Sorgulama ekranında yapılan bir arama da, bölgede şimdiye dek 'yıkık' bir binanın tespit edilmediğini gösteriyor.	doğru
26	Türkiye doğum oranında 27 AB ülkesini geçti iddiası	TÜİK verilerine göre de Türkiye’nin doğum oranının Avrupa Birliği üyesi 27 ülkenin doğum oranından daha yüksek olduğu görüldü. Bu verilere dayanarak iddia edilen haber doğru.	doğru
7	Kaykaylı hırsızların markete giren silahlı hırsızı etkisiz hale getirdiği iddiası	Görüntüler Five Points isimli drama dizisi için çekilmiş.Five Points’te yayınlanan başka videolara bakıldığında da videodaki kişilerin aynı olduğu görülebiliyor.	yanlış
453	Bir Twitter hesabı tarafından 20 Kasım 2022 tarihinde yapılan paylaşımda, Türkiye’nin 2023 yılında uzaya gitmek için ayırdığı bütçenin 28 bin TL olduğu iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda, Türkiye’nin 2023 bütçesinde uzay çalışmalarına 28 bin TL ayırdığı iddia edilmişti. İddiaların 15 Ocak 2022 tarihinde Sözcü’nün sitesinde yer alan haber ile başladığı ve belirli aralıklarla sosyal medya kullanıcıları tarafından yayılmaya devam ettiği görülmekte. Google arama motorunda anahtar kelimelerle arama yapıldığında, Strateji ve Bütçe Başkanlığı’nın sitesinde bulunan Bütçe Kanunu Teklifi’ne ulaşılıyor. Bütçe Kanunu İcmali’nin ilgili bölümünde ise 2023 yılında TUA için 28 bin TL değil, 1 milyar 618 milyon 2 bin lira ayrılacağının tahmin edildiği  yer alıyor.	yanlış
108	Mekke'de ovalar ve dağların yeşillendiği iddiası	Suudi Arabistan merkezli basın kuruluşlarından ve farklı alanlardan çekilen görüntülerden iddiayı destekler verilere ulaşılıyor.Uydu görüntüleri incelendiğinde yağış sonrası oluşan yeşil alan tespit edilebiliyor.Mekke’nin dağları ve ovaları 2018 yılında da yeşillenmiş.Suudi Arabistan merkezli doğrulama platformu No Rumors görüntüleri doğruladı.	doğru
37	Diş macunu tüplerindeki renkli işaretlerin macundaki kimyasal oranı gösterdiği iddiası	Kozmetik mevzuatına göre ambalajların arka yüzünde renkli kutuların yer almasının içerikteki maddelerle bir ilgisi yok.Ambalajlardaki işaret elektronik makinelerin tüpü nereden kesmesi gerektiğini belirtiyor. Bu renkli kutucuklar ayrıca paketleme işlemlerinde de kolaylık sağlıyor.	yanlış
157	Bir Twitter hesabı tarafından 13 Mart 2021 tarihinde yapılan paylaşımda CIA’nın Türkiye’nin 2050 haritasını paylaştığı iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda CIA’in 2050 Türkiye haritasını paylaştığı iddia edilmişti. İddia incelendiğinde haritanın George Friedman’ın yazdığı ‘Gelecek 100 Yıl’ kitabından aldığı görülüyor. Kitapta Türkiye’nin 2050 yılındaki siyasi sınırları değil, etki alanları ele alınmış.	yanlış
489	Bir Facebook sayfası tarafından 24 Ocak 2022 tarihinde yapılan paylaşımda yerli üretim olan Karsan firması otobüsünün Norveç’te kullanılacağı iddia edildi.	24 Ocak 2022 tarihinde bir Facebook sayfası tarafından Karsan adlı Türk firmasının otobüslerinin Norveç’te kullanılacağı iddia edilmişti. İddia incelendiğinde ise Karsan ve Sanayi Bakanı Mustafa Varank’ın anlaşmayı resmi olarak birincil kaynaklardan duyurduğu görülüyor. Önemli iş dünyası dergilerinden Forbes da iddiayı haberleştirmiş.	doğru
118	Pakistan’da İslam’a aykırı olduğu için ağaçların söküldüğü iddiası	Ağaçların sökülmesinin nedeni fetva değil, yerel hükümetin ağacın dikildiği arazinin sahibi olduğunu iddia eden ve çatışma içinde olan iki kabileden yalnızca birinden izin alması.	yanlış
114	Bir Twitter hesabı tarafından 28 Nisan 2022 tarihinde yapılan paylaşımda, Konya’da ulaşımın Türk öğrencilere ücretli, yabancı uyruklu öğrencilere ücretsiz olduğu iddia edildi. 	Bir Twitter hesabı tarafından yapılan paylaşımda Konya’da toplu ulaşımın yabancı uyruklu öğrencilerin ücretsiz faydalanabildiği Türk öğrenciler için aynı hizmetin geçerli olmadığı iddia edilmişti. Konya Büyükşehir Belediyesi resmi internet sitesinden ulaşılabilen bilgilere göre, Konya Belediyesi’nin elektronik ulaşım kartı olan elkartı ücretsiz olarak kullanabilen gruplar arasında yabancı uyruklu öğrenciler de yer alıyor. 30 yaşını geçmiş veya Türk vatandaşlığı kazanmış olan yabancı uyruklu öğrenciler bu uygulamadan faydalanamazken, Türk uyruklu öğrenciler, elkartın ücretsiz hizmetinden faydalanamıyor, indirimli tarife kullanarak ulaşım sağlıyor.	doğru
175	Suudi Arabistan Maliye Bakanı’nın Türkiye'ye savunmasız dediği iddiası	"Bakan Aljaadan vulnerable yani savunmasız kavramını Türkiye için kullanmıyor.Bakan bu kavramı borç verdikleri düşük gelirli ülkeler için kullanıyor.Ayrıca bakan vulnerable kelimesini ""debt vulnerabilities"" olarak yani ""borç açıkları"" anlamında kullanmış.Türkiye’den bahsettiği kısımda ise Pakistan, Mısır ve Türkiye gibi ülkelere bölgesel desteklerinin devam edeceğini söylüyor."	yanlış
373	Macron’un boyuna astığı çiçekler fotomontajla çoğaltılmış	Macron’un çiçek çelenkleriyle çekilmiş fotoğrafı gerçek fakat Macron’un dizlerine kadar uzanmış çiçek çelenklerinin içinde kaybolduğu fotoğraf dijital yöntemlerle oluşturulmuş.	yanlış
181	Suriyelilere tam kapanma öncesi 3 bin 455 TL yardım yapıldığı iddiası	Suriyelilere Sosyal Uyum Programı dışında nakdi destek sağlanmıyor. 155 TL olan bu maaş Kızılay Kart aracılığıyla veriliyor.Bu nakdi destek de devletin kasasından çıkmıyor. Avrupa Birliği tarafından finanse ediliyor.Emeklilere bayram ikramiyesi ise bin 100 TL.	yanlış
144	Burak Yılmaz’a sinirlenen taraftarın televizyonu silahla patlattığı iddiası	Video sonradan düzenlemiş. Videonun ilk kısmına dair kaynak bulamasak da videodaki patlama kısmı başka bir videodan.	yanlış
369	Bir Twitter hesabı tarafından 8 Şubat 2023 tarihinde yapılan paylaşımda Güney Kıbrıs'ın 6 Ekim 2023'te Kahramanmaraş'ta yaşanan depremin ardından Türkiye'ye yardım gönderme teklifinin Türkiye Cumhuriyeti yetkilileri tarafından reddedildiğini açıkladığı iddia edildi.	Bir Twitter hesabı tarafından yapılan paylaşımda Güney Kıbrıs'ın 6 Ekim 2023'te Kahramanmaraş'ta yaşanan depremlerin ardından Türkiye'ye yardım gönderme teklifinin Türkiye Cumhuriyeti yetkilileri tarafından reddedildiğini açıkladığı iddia edilmişti. Açıklamaya Kıbrıs Cumhuriyeti Dışişleri Bakanlığının resmi internet sitesinden ulaşılabilir. Bunun yanı sıra Kıbrıs Cumhuriyeti Dışişleri Bakanlığı Genel Sekreteri de katıldığı bir programda gerçekleştirilen yardım talebini Türkiye'nin reddettiğini açıkladığını bildirmiş.	doğru
390	Resmin Bulgar ve Yunan askerleri Türk askerinin fesine haç çizerken gösterdiği iddiası	Çizim 1912 Balkan Savaşı’nda, Selanik’in işgali sırasında yapılmış.The Illustrated London News’te yayınlanan çizim, Samuel Begg tarafından tepki amacıyla çizilmiş.	doğru
195	Hatay Büyükşehir Belediyesi Başkanı Lütfü Savaş’ın istifa ettiği iddiası	Hatay Büyükşehir Belediye Başkanı Lütfü Savaş, istifa ettiğine dair paylaşımları yalanladı.Savaş, “Burayı ayağa kaldırmadan ne görevimizden ayrılırız ne de Hatay’ı terk ederiz.” ifadeleriyle iddianın gerçeği yansıtmadığını söyledi.	yanlış
404	Reuters haber başlığı ‘aşı ve testlerle ilgili yeni kurallarla’ ilişkili	Düzeltme: Reuters, Maltepe’de gerçekleşen aşı karşıtı protestoyla ilgili haberinde, “Thousands protest new Turkish vaccine and test rules” başlığını kullandı. Twitter otomatik çeviri bu başlığı, “Binlerce kişi, yeni Türk aşısını ve test kurallarını protesto etti” şeklinde çevirdi. Hal böyle olunca otomatik çeviriyi gören sosyal medya kullanıcıları, Reuters’ın haberinde çarpıtma olduğunu, protestonun Türk aşısıyla bir ilgisi olmadığını öne sürdü. Biz de ilk olarak iddia analizinde gidiş yolunu bu şekilde ele alarak ‘başlık ile içeriğin uyumsuz olduğu’ kanaatiyle analiz sonucunu yanıltıcı olarak işaretlemiştik. Ancak daha sonra, cümle dizilimini daha yakından incelediğimizde Reuters editörünün başlıkta ‘aşı ve testlere ilişkin Türkiye’deki yeni kuralları’ ifade ettiği sonucuna vardık. Sonuç olarak Reuters başlığının içerikle bağdaşan Türkçe çevirisi şöyle okunmalı: “Binlerce kişi Türkiye’nin yeni ‘aşı ve test kurallarını’ protesto etti.	doğru
275	Diyanetin baldızla zinanın nikaha zarar vermeyeceği fetvası yayınladığı iddiası	2015 tarihli üçüncü iddiaya konu olan ifadeler yer alıyor.Madde, dördüncü baskıdan çıkarılmış.	doğru
454	Bir Instagram hesabı tarafından 1 Ekim 2022  tarihinde yapılan paylaşımda, Sayıştay raporuna göre Cumhurbaşkanlığı Külliyesi’nin günlük harcamalarının 11 milyon lira olduğu iddia edildi.	Bir Instagram hesabı tarafından yapılan paylaşımda Cumhurbaşkanlığı’nın günlük harcama tutarlarının 11 milyon lirayı bulduğu iddia edilmişti. Genel bütçe kapsamındaki kamu idareleri arasında yer alan Cumhurbaşkanlığı’nın mali hesapları, Sayıştay tarafından her yıl denetimi yapılan kurumlar arasında. Sayıştay’ın internet sitesinde açık erişimde olan 2021 yıl sonu raporuna göre, Cumhurbaşkanlığı için ayrılan başlangıç ödemesi 4.039.453.000 Türk Lirası, yıl sonu gerçekleşen toplam ödeme tutarı ise 3.653.795.907,29 Türk Lirası olmuş. Başlangıç ödemesinin günlük harcama karşılığı 11.066.994 liraya, yıllık toplam 3.653.795.907,29 lira harcamanın bir günlük karşılığı ise 10.010.399 liraya karşılık geliyor.	doğru
